Paper,Question_Number,Question_Text,Option_A,Option_B,Option_C,Option_D,Subject,Raw_Options_Text
Dhule_Police_Paper,6,रिकाम्या जागी कोणती अक्षरे येतील तो अक्षगट पर्यायांमधून निवडा,७८_७ट_ ७० ७_३_८४,४७७००,७८७८७ ६. ८3-२०१८७.,"७८८७७ (51.7 "" हिचे सासरे ज्यांचे बडिल त्यांचे सासरे हे माझे वडील आहेल ”' एका स्त्रीची ओळख करुन देतांना रामभाऊ म्हणाले, तर ती स्वो रमभाऊंची कोण २ *माचीपत्नीबहीणबहीणी (्‌नरेंद्र सावळतोचा सुर्य पहात होता. तो उजवीकडे एकदा काटकोनातुन वळाला व नंतर तेथुन डावीकडे क दोनदा काटकोनात बळला, तर आंता त्याच्या समोरची दिशा कोणती ? /0 उत्तर ७9 पर्वपश्‍चिमदक्षिण",,"७८_७ट_ ७० ७_३_८४ &) ४७७०० ७) ७८७८७ ६. ८3-२०१८७. 13) ७८८७७ (51.7 "" हिचे सासरे ज्यांचे बडिल त्यांचे सासरे हे माझे वडील आहेल ”' एका स्त्रीची ओळख करुन देतांना रामभाऊ म्हणाले, तर ती स्वो रमभाऊंची कोण २ * &) माची 8) पत्नी €) बहीण 13) बहीणी (्‌ इह) नरेंद्र सावळतोचा सुर्य पहात होता. तो उजवीकडे एकदा काटकोनातुन वळाला व नंतर तेथुन डावीकडे क दोनदा काटकोनात बळला, तर आंता त्याच्या समोरची दिशा कोणती ? /0 उत्तर ७9 पर्व €) पश्‍चिम 0) दक्षिण"
Dhule_Police_Paper,59,"जर ८” ४ त २३७ ९१०७ ३६, तर७मैध ल?",,,,,,
Dhule_Police_Paper,8,१2 98) 24 ९२8 ७) 82,"त %9. जर 0 “ ४, १४2 * ७५ तर 890 च? 22% १",12 र्र,36,,,"त %9. जर 0 “ ४, १४2 * ७५ तर 890 च? 22% १ ७) 12 र्र ७) 36"
Dhule_Police_Paper,७61,"घोड्याला वाघ म्हटले, बैलाला हत्ती म्हटले, कोल्ह्याला सिह म्हटले, वाघाला कोल्हा म्हटले व हत्तीला",बेल म्हटले तर शिंगे असणारा प्राणी कोण ? 1») बेल,घोडा,हत्तो,सिह नश जहाज : काफिला :: उंट : ?कारवातांडाकळपद्यवा नहि विसंगत पर्याय शोधा . ( (1०७4 016 ०6४ 0180 001&) आश्लेषामघापुर्वावर्षा 7७६९६५ $5टक्षा&4 एप 0क्षो5$टक्षाक्ष एकपार एज्पात ६९ पिल्स ाछ९॥1 - 2021 0६ 02.04.2023 एए्ल्ाला टकल $ल. शि र,,बेल म्हटले तर शिंगे असणारा प्राणी कोण ? 1») बेल छ) घोडा €)हत्तो ७) सिह नश जहाज : काफिला :: उंट : ? &) कारवा (9) तांडा €) कळप 1) द्यवा नहि विसंगत पर्याय शोधा . ( (1०७4 016 ०6४ 0180 001 ) &) आश्लेषा 8) मघा (९) पुर्वा 13) वर्षा 7७६९६५ $5टक्षा&4 एप 0क्षो5$टक्षाक्ष एकपार एज्पात ६९ पिल्स ाछ९॥1 - 2021 0६ 02.04.2023 एए्ल्ाला टकल $ल. शि र
Dhule_Police_Paper,9,जेष्ट ७) बैशाख,,,,,,
Dhule_Police_Paper,७,456,52क्षा64 एप 0झ52क्षाप आ भभ 2021 0३.01 .2023 एम्छपळा क 0: ञ्ल | ण टम ७ोत,पहा * उत्सव,महा * त्सव,,,52क्षा64 एप 0झ52क्षाप आ भभ 2021 0३.01 .2023 एम्छपळा क 0: ञ्ल | ण टम ७ोत (0) पहा * उत्सव 1) महा * त्सव
Dhule_Police_Paper,०,हॉसिणो 0) यापैकी नाही,शब्दांची रुपे दोन्ही लचनो सारखीच असतात ?,सासु,बासरु,बहीण बिभक्‍्तोचे दोनी प्नातोल प्रत्यष सारखेच आहेत ?,,शब्दांची रुपे दोन्ही लचनो सारखीच असतात ? 'छ) सासु €) बासरु ०) बहीण बिभक्‍्तोचे दोनी प्नातोल प्रत्यष सारखेच आहेत ?
Dhule_Police_Paper,७,इितोपा ९) पटो 0) सपलमो,सर्चनाम कोणत्या प्रकारचे आहे. ?,दशंफ (91. आम्सवापक,संबंधी 'चा वाक्यातील क्रिपापद कॉणेत्या प्रकारचे आहे. ?,,,सर्चनाम कोणत्या प्रकारचे आहे. ? छ) दशंफ (91. आम्सवापक 0) संबंधी 'चा वाक्यातील क्रिपापद कॉणेत्या प्रकारचे आहे. ?
Dhule_Police_Paper,1९,डिक्मंक 0) उपर्षविध,अपूण भूतकाळ,"सान्निहित भूतकाळ,",,,,"अपूण भूतकाळ 9) सान्निहित भूतकाळ,"
Dhule_Police_Paper,0,तुलनाबाचक,,,,,,
Dhule_Police_Paper,13,मिश्र / संकर,,,,,,
Dhule_Police_Paper,0,बरोलपैकी सवं,52क्षा64 एपी 0क्षा$टक्षाश,,,,,52क्षा64 एपी 0क्षा$टक्षाश
